HYBAS_ID_08,PFAF_ID_07,s_T300,s_T400,s_T500,s_T600,s_T700,s_T800,s_ELEVDEF,s_AREA50
7080360520,7254780,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080343930,7254920,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080341230,7254920,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080341130,7254920,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080340530,7254920,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080340410,7254920,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080345860,7254800,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080345730,7254800,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080479730,7255573,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080343150,7254950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080363290,7254780,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080363390,7254780,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080344960,7254950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080345090,7254950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080336160,7254920,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080335970,7254920,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080337490,7254920,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080337500,7254920,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080343700,7254950,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080343710,7254950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080359720,7254780,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080359950,7254780,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080338840,7254800,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080338680,7254800,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080462800,7255560,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080463070,7255560,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080340540,7254950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080340680,7254950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080340550,7254950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080340420,7254950,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080483360,7255573,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080483480,7255573,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080483680,7255573,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080483560,7255573,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080333900,7254800,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080334060,7254800,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080484820,7255573,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080484700,7255573,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080334070,7254960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080460760,7255560,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080460670,7255560,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080485530,7255573,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080485450,7255573,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080329440,7254960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080329680,7254960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080455800,7255560,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080455950,7255560,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080328590,7254960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080328440,7254960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080487820,7255575,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080488870,7255575,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080489000,7255575,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080489580,7255575,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080489590,7255575,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080489630,7255575,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080489370,7255575,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080452540,7255560,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080452470,7255560,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080490580,7255575,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080490710,7255575,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080322240,7254960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080322230,7254960,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080320060,7254960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080320150,7254960,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080498570,7255590,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080498700,7255580,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080498910,7255580,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080498920,7255580,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080497840,7255590,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080497720,7255590,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080497090,7255590,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080497170,7255590,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080496830,7255590,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080496700,7255590,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080495420,7255590,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080495550,7255590,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080504140,7255580,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080504240,7255580,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
7080494450,7255602,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080491380,7255602,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080491600,7255602,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080491270,7255602,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080491150,7255602,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream
7080514040,7255580,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
7080514160,7255580,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080481890,7255740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080517240,7255580,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080517230,7255580,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080480630,7255760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080480640,7255760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080480500,7255760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080477220,7255760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080477420,7255760,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080475550,7255760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080475460,7255760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080480650,7255740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
7080480800,7255740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080508860,7255604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080509860,7255604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080509870,7255604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080511520,7255604,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080511530,7255604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080513420,7255604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080513570,7255604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080474170,7255760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080474020,7255760,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080514910,7255604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080515060,7255604,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080459440,7255777,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080457760,7255777,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080457620,7255777,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080455340,7255777,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080455330,7255777,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080455350,7255777,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080455250,7255777,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080513840,7255608,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080451840,7255777,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080510860,7255608,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080510870,7255608,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080446640,7255780,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080465970,7255740,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
7080465900,7255740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080465150,7255740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080465140,7255740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080503540,7255608,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
7080503530,7255608,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080500680,7255608,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Upstream
7080500690,7255608,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080499640,7255608,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080499630,7255608,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080431350,7255900,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080430270,7255900,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080430260,7255900,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080458990,7255740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080458910,7255740,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080447640,7255780,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080447560,7255780,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080429020,7255900,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080428910,7255900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080427260,7255900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080427090,7255900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080426470,7255900,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Downstream,Downstream
7080442940,7255780,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080443170,7255780,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080433760,7255820,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080433870,7255830,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080414930,7257040,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080437060,7255830,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080437190,7255830,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080429270,7255820,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080429260,7255820,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080440960,7255830,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080440740,7255830,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080442490,7255830,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080442400,7255830,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080414700,7257040,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080414840,7257040,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080449060,7255830,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080449160,7255830,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080410180,7257040,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080410270,7257040,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080409970,7257040,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080409870,7257040,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080411120,7257040,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080410910,7257040,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080456090,7255860,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080422640,7255820,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
7080422390,7255820,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream,Upstream
7080456670,7255860,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080456750,7255860,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Upstream,Downstream
7080401930,7256042,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream,Downstream
