PFAF_ID_07,n_children,delta_E_m,relief_class,n_outlets,parent_components,has_cycle,axis_T300,f_up_area_T300,valid_T300,invalid_reason_T300,n_up_T300,n_down_T300,up_components_T300,down_components_T300,cut_edges_T300,reverse_edges_T300,axis_T400,f_up_area_T400,valid_T400,invalid_reason_T400,n_up_T400,n_down_T400,up_components_T400,down_components_T400,cut_edges_T400,reverse_edges_T400,axis_T500,f_up_area_T500,valid_T500,invalid_reason_T500,n_up_T500,n_down_T500,up_components_T500,down_components_T500,cut_edges_T500,reverse_edges_T500,axis_T600,f_up_area_T600,valid_T600,invalid_reason_T600,n_up_T600,n_down_T600,up_components_T600,down_components_T600,cut_edges_T600,reverse_edges_T600,axis_T700,f_up_area_T700,valid_T700,invalid_reason_T700,n_up_T700,n_down_T700,up_components_T700,down_components_T700,cut_edges_T700,reverse_edges_T700,axis_T800,f_up_area_T800,valid_T800,invalid_reason_T800,n_up_T800,n_down_T800,up_components_T800,down_components_T800,cut_edges_T800,reverse_edges_T800,axis_ELEVDEF,f_up_area_ELEVDEF,valid_ELEVDEF,invalid_reason_ELEVDEF,n_up_ELEVDEF,n_down_ELEVDEF,up_components_ELEVDEF,down_components_ELEVDEF,cut_edges_ELEVDEF,reverse_edges_ELEVDEF,axis_AREA50,f_up_area_AREA50,valid_AREA50,invalid_reason_AREA50,n_up_AREA50,n_down_AREA50,up_components_AREA50,down_components_AREA50,cut_edges_AREA50,reverse_edges_AREA50,common_valid_T300_T800,n_cells_changed_any_threshold,all_cell_labels_invariant,status_T600,review_priority,review_class
2710200,9,520.8,mixed,1,1,False,elevation,0.534,True,OK,3,6,1,1,1,0,elevation,0.534,True,OK,3,6,1,1,1,0,elevation,0.534,True,OK,3,6,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,topology_pfaf,0.667,True,OK,5,4,1,1,1,0,elevdef,0.534,True,OK,3,6,1,1,1,0,area50,0.534,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
2710340,9,436.1,mixed,1,1,False,elevation,0.813,True,OK,7,2,1,1,1,0,elevation,0.813,True,OK,7,2,1,1,1,0,topology_pfaf,0.628,True,OK,5,4,1,1,1,0,topology_pfaf,0.628,True,OK,5,4,1,1,1,0,topology_pfaf,0.628,True,OK,5,4,1,1,1,0,topology_pfaf,0.628,True,OK,5,4,1,1,1,0,elevdef,0.813,True,OK,7,2,1,1,1,0,area50,0.628,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2710350,9,319.2,mixed,9,9,False,elevation,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevdef,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,area50,0.276,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,False,0,True,invalid_multi_outlet,0,T600_invalid
2710360,9,711.7,high,1,1,False,elevation,0.665,True,OK,5,4,1,1,1,0,elevation,0.665,True,OK,5,4,1,1,1,0,elevation,0.665,True,OK,5,4,1,1,1,0,elevation,0.665,True,OK,5,4,1,1,1,0,elevation,0.665,True,OK,5,4,1,1,1,0,topology_pfaf,0.272,True,OK,3,6,1,1,1,0,elevdef,0.665,True,OK,5,4,1,1,1,0,area50,0.665,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2710400,9,775.8,high,1,1,False,elevation,0.641,True,OK,7,2,1,1,1,0,elevation,0.641,True,OK,7,2,1,1,1,0,elevation,0.641,True,OK,7,2,1,1,1,0,elevation,0.641,True,OK,7,2,1,1,1,0,elevation,0.641,True,OK,7,2,1,1,1,0,topology_pfaf,0.381,True,OK,5,4,1,1,1,0,elevdef,0.641,True,OK,7,2,1,1,1,0,area50,0.381,True,OK,5,4,1,1,1,0,True,2,False,valid_T600,2,label_change
2710510,9,372.4,mixed,9,9,False,elevation,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevdef,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,area50,0.227,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,False,0,True,invalid_multi_outlet,0,T600_invalid
2710540,9,569.5,mixed,1,1,False,elevation,0.514,True,OK,3,6,1,1,1,0,elevation,0.514,True,OK,3,6,1,1,1,0,elevation,0.514,True,OK,3,6,1,1,1,0,topology_pfaf,0.726,True,OK,5,4,1,1,1,0,topology_pfaf,0.726,True,OK,5,4,1,1,1,0,topology_pfaf,0.726,True,OK,5,4,1,1,1,0,elevdef,0.514,True,OK,3,6,1,1,1,0,area50,0.514,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
2710550,9,605.5,high,9,9,False,elevation,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevdef,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,area50,0.251,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,False,0,True,invalid_multi_outlet,0,T600_invalid
2710570,9,686.6,high,9,9,False,elevation,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevdef,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,area50,0.237,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,False,0,True,invalid_multi_outlet,0,T600_invalid
2710590,9,623.0,high,9,9,False,elevation,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,topology_pfaf,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevdef,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,area50,0.272,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,False,0,True,invalid_multi_outlet,0,T600_invalid
2710800,9,612.8,high,1,1,False,elevation,0.63,True,OK,5,4,1,1,1,0,elevation,0.63,True,OK,5,4,1,1,1,0,elevation,0.63,True,OK,5,4,1,1,1,0,elevation,0.63,True,OK,5,4,1,1,1,0,topology_pfaf,0.63,True,OK,5,4,1,1,1,0,topology_pfaf,0.63,True,OK,5,4,1,1,1,0,elevdef,0.63,True,OK,5,4,1,1,1,0,area50,0.459,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2828160,9,75.0,low,1,1,False,topology_pfaf,0.634,True,OK,5,4,1,1,1,0,topology_pfaf,0.634,True,OK,5,4,1,1,1,0,topology_pfaf,0.634,True,OK,5,4,1,1,1,0,topology_pfaf,0.634,True,OK,5,4,1,1,1,0,topology_pfaf,0.634,True,OK,5,4,1,1,1,0,topology_pfaf,0.634,True,OK,5,4,1,1,1,0,elevdef,0.686,True,OK,7,2,1,1,1,0,area50,0.634,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2828430,9,66.9,low,1,1,False,topology_pfaf,0.536,True,OK,5,4,1,1,1,0,topology_pfaf,0.536,True,OK,5,4,1,1,1,0,topology_pfaf,0.536,True,OK,5,4,1,1,1,0,topology_pfaf,0.536,True,OK,5,4,1,1,1,0,topology_pfaf,0.536,True,OK,5,4,1,1,1,0,topology_pfaf,0.536,True,OK,5,4,1,1,1,0,elevdef,0.536,True,OK,5,4,1,1,1,0,area50,0.536,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2828990,9,198.5,low,1,1,False,topology_pfaf,0.548,True,OK,5,4,1,1,1,0,topology_pfaf,0.548,True,OK,5,4,1,1,1,0,topology_pfaf,0.548,True,OK,5,4,1,1,1,0,topology_pfaf,0.548,True,OK,5,4,1,1,1,0,topology_pfaf,0.548,True,OK,5,4,1,1,1,0,topology_pfaf,0.548,True,OK,5,4,1,1,1,0,elevdef,0.548,True,OK,5,4,1,1,1,0,area50,0.548,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2831629,9,64.4,low,1,1,False,topology_pfaf,0.389,True,OK,3,6,1,1,1,0,topology_pfaf,0.389,True,OK,3,6,1,1,1,0,topology_pfaf,0.389,True,OK,3,6,1,1,1,0,topology_pfaf,0.389,True,OK,3,6,1,1,1,0,topology_pfaf,0.389,True,OK,3,6,1,1,1,0,topology_pfaf,0.389,True,OK,3,6,1,1,1,0,elevdef,0.561,True,OK,5,4,1,1,1,0,area50,0.561,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2831702,9,82.4,low,1,1,False,topology_pfaf,0.486,True,OK,5,4,1,1,1,0,topology_pfaf,0.486,True,OK,5,4,1,1,1,0,topology_pfaf,0.486,True,OK,5,4,1,1,1,0,topology_pfaf,0.486,True,OK,5,4,1,1,1,0,topology_pfaf,0.486,True,OK,5,4,1,1,1,0,topology_pfaf,0.486,True,OK,5,4,1,1,1,0,elevdef,0.593,True,OK,7,2,1,1,1,0,area50,0.486,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2831806,9,37.0,low,1,1,False,topology_pfaf,0.412,True,OK,5,4,1,1,1,0,topology_pfaf,0.412,True,OK,5,4,1,1,1,0,topology_pfaf,0.412,True,OK,5,4,1,1,1,0,topology_pfaf,0.412,True,OK,5,4,1,1,1,0,topology_pfaf,0.412,True,OK,5,4,1,1,1,0,topology_pfaf,0.412,True,OK,5,4,1,1,1,0,elevdef,0.412,True,OK,5,4,1,1,1,0,area50,0.412,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2832418,9,68.0,low,1,1,False,topology_pfaf,0.414,True,OK,3,6,1,1,1,0,topology_pfaf,0.414,True,OK,3,6,1,1,1,0,topology_pfaf,0.414,True,OK,3,6,1,1,1,0,topology_pfaf,0.414,True,OK,3,6,1,1,1,0,topology_pfaf,0.414,True,OK,3,6,1,1,1,0,topology_pfaf,0.414,True,OK,3,6,1,1,1,0,elevdef,0.414,True,OK,3,6,1,1,1,0,area50,0.414,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2832444,9,433.7,mixed,1,1,False,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,topology_pfaf,0.536,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.536,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.536,False,visual_inverted,1,8,1,1,1,0,topology_pfaf,0.536,False,visual_inverted,1,8,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0; visual_inverted,9,0,1,0,0,0,area50,0.536,False,visual_inverted,1,8,1,1,1,0,False,8,False,invalid_other,0,T600_invalid
2832448,9,330.5,mixed,1,1,False,elevation,0.498,True,OK,5,4,1,1,1,0,topology_pfaf,0.498,True,OK,5,4,1,1,1,0,topology_pfaf,0.498,True,OK,5,4,1,1,1,0,topology_pfaf,0.498,True,OK,5,4,1,1,1,0,topology_pfaf,0.498,True,OK,5,4,1,1,1,0,topology_pfaf,0.498,True,OK,5,4,1,1,1,0,elevdef,0.498,True,OK,5,4,1,1,1,0,area50,0.498,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2832999,9,20.4,low,1,1,False,topology_pfaf,0.514,True,OK,5,4,1,1,1,0,topology_pfaf,0.514,True,OK,5,4,1,1,1,0,topology_pfaf,0.514,True,OK,5,4,1,1,1,0,topology_pfaf,0.514,True,OK,5,4,1,1,1,0,topology_pfaf,0.514,True,OK,5,4,1,1,1,0,topology_pfaf,0.514,True,OK,5,4,1,1,1,0,elevdef,0.514,True,OK,5,4,1,1,1,0,area50,0.514,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2833010,7,55.4,low,1,1,False,topology_pfaf,0.775,True,OK,3,4,1,1,1,0,topology_pfaf,0.775,True,OK,3,4,1,1,1,0,topology_pfaf,0.775,True,OK,3,4,1,1,1,0,topology_pfaf,0.775,True,OK,3,4,1,1,1,0,topology_pfaf,0.775,True,OK,3,4,1,1,1,0,topology_pfaf,0.775,True,OK,3,4,1,1,1,0,elevdef,0.775,True,OK,3,4,1,1,1,0,area50,0.698,True,OK,1,6,1,1,1,0,True,0,True,valid_T600,3,stable
2833086,9,34.9,low,1,1,False,topology_pfaf,0.334,True,OK,5,4,1,1,1,0,topology_pfaf,0.334,True,OK,5,4,1,1,1,0,topology_pfaf,0.334,True,OK,5,4,1,1,1,0,topology_pfaf,0.334,True,OK,5,4,1,1,1,0,topology_pfaf,0.334,True,OK,5,4,1,1,1,0,topology_pfaf,0.334,True,OK,5,4,1,1,1,0,elevdef,0.665,True,OK,7,2,1,1,1,0,area50,0.665,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
2833089,9,33.1,low,1,1,False,topology_pfaf,0.576,True,OK,5,4,1,1,1,0,topology_pfaf,0.576,True,OK,5,4,1,1,1,0,topology_pfaf,0.576,True,OK,5,4,1,1,1,0,topology_pfaf,0.576,True,OK,5,4,1,1,1,0,topology_pfaf,0.576,True,OK,5,4,1,1,1,0,topology_pfaf,0.576,True,OK,5,4,1,1,1,0,elevdef,0.576,True,OK,5,4,1,1,1,0,area50,0.576,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2834044,9,49.3,low,1,1,False,topology_pfaf,0.345,True,OK,3,6,1,1,1,0,topology_pfaf,0.345,True,OK,3,6,1,1,1,0,topology_pfaf,0.345,True,OK,3,6,1,1,1,0,topology_pfaf,0.345,True,OK,3,6,1,1,1,0,topology_pfaf,0.345,True,OK,3,6,1,1,1,0,topology_pfaf,0.345,True,OK,3,6,1,1,1,0,elevdef,0.599,True,OK,5,4,1,1,1,0,area50,0.599,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2835004,9,52.4,low,1,1,False,topology_pfaf,0.289,True,OK,5,4,1,1,1,0,topology_pfaf,0.289,True,OK,5,4,1,1,1,0,topology_pfaf,0.289,True,OK,5,4,1,1,1,0,topology_pfaf,0.289,True,OK,5,4,1,1,1,0,topology_pfaf,0.289,True,OK,5,4,1,1,1,0,topology_pfaf,0.289,True,OK,5,4,1,1,1,0,elevdef,0.863,True,OK,7,2,1,1,1,0,area50,0.289,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2836100,9,38.3,low,1,1,False,topology_pfaf,0.244,True,OK,3,6,1,1,1,0,topology_pfaf,0.244,True,OK,3,6,1,1,1,0,topology_pfaf,0.244,True,OK,3,6,1,1,1,0,topology_pfaf,0.244,True,OK,3,6,1,1,1,0,topology_pfaf,0.244,True,OK,3,6,1,1,1,0,topology_pfaf,0.244,True,OK,3,6,1,1,1,0,elevdef,0.527,True,OK,5,4,1,1,1,0,area50,0.527,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2836202,9,57.6,low,1,1,False,topology_pfaf,0.714,True,OK,5,4,1,1,1,0,topology_pfaf,0.714,True,OK,5,4,1,1,1,0,topology_pfaf,0.714,True,OK,5,4,1,1,1,0,topology_pfaf,0.714,True,OK,5,4,1,1,1,0,topology_pfaf,0.714,True,OK,5,4,1,1,1,0,topology_pfaf,0.714,True,OK,5,4,1,1,1,0,elevdef,0.714,True,OK,5,4,1,1,1,0,area50,0.389,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2836648,9,25.9,low,1,1,False,topology_pfaf,0.454,True,OK,5,4,1,1,1,0,topology_pfaf,0.454,True,OK,5,4,1,1,1,0,topology_pfaf,0.454,True,OK,5,4,1,1,1,0,topology_pfaf,0.454,True,OK,5,4,1,1,1,0,topology_pfaf,0.454,True,OK,5,4,1,1,1,0,topology_pfaf,0.454,True,OK,5,4,1,1,1,0,elevdef,0.602,True,OK,7,2,1,1,1,0,area50,0.454,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2837029,9,48.5,low,1,1,False,topology_pfaf,0.394,True,OK,3,6,1,1,1,0,topology_pfaf,0.394,True,OK,3,6,1,1,1,0,topology_pfaf,0.394,True,OK,3,6,1,1,1,0,topology_pfaf,0.394,True,OK,3,6,1,1,1,0,topology_pfaf,0.394,True,OK,3,6,1,1,1,0,topology_pfaf,0.394,True,OK,3,6,1,1,1,0,elevdef,0.394,True,OK,3,6,1,1,1,0,area50,0.394,True,OK,3,6,1,1,1,0,True,0,True,valid_T600,3,stable
2837040,5,45.3,low,1,1,False,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,topology_dist,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,5,0,1,0,0,0,area50,0.474,True,OK,1,4,1,1,1,0,False,0,True,invalid_one_sided,0,T600_invalid
2837060,9,59.3,low,1,1,False,topology_pfaf,0.251,True,OK,3,6,1,1,1,0,topology_pfaf,0.251,True,OK,3,6,1,1,1,0,topology_pfaf,0.251,True,OK,3,6,1,1,1,0,topology_pfaf,0.251,True,OK,3,6,1,1,1,0,topology_pfaf,0.251,True,OK,3,6,1,1,1,0,topology_pfaf,0.251,True,OK,3,6,1,1,1,0,elevdef,0.608,True,OK,7,2,1,1,1,0,area50,0.404,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2839500,9,29.1,low,1,1,False,topology_pfaf,0.434,True,OK,5,4,1,1,1,0,topology_pfaf,0.434,True,OK,5,4,1,1,1,0,topology_pfaf,0.434,True,OK,5,4,1,1,1,0,topology_pfaf,0.434,True,OK,5,4,1,1,1,0,topology_pfaf,0.434,True,OK,5,4,1,1,1,0,topology_pfaf,0.434,True,OK,5,4,1,1,1,0,elevdef,0.879,True,OK,7,2,1,1,1,0,area50,0.434,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
2839702,9,43.3,low,1,1,False,topology_pfaf,0.377,True,OK,5,4,1,1,1,0,topology_pfaf,0.377,True,OK,5,4,1,1,1,0,topology_pfaf,0.377,True,OK,5,4,1,1,1,0,topology_pfaf,0.377,True,OK,5,4,1,1,1,0,topology_pfaf,0.377,True,OK,5,4,1,1,1,0,topology_pfaf,0.377,True,OK,5,4,1,1,1,0,elevdef,0.47,True,OK,7,2,1,1,1,0,area50,0.47,True,OK,7,2,1,1,1,0,True,0,True,valid_T600,3,stable
2847007,9,1039.9,high,9,9,False,elevation,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevation,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,elevdef,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,area50,0.28,False,outlets=9; parent_components=9; down_components=8; up_to_down_edges=0,1,8,1,8,0,0,False,0,True,invalid_multi_outlet,0,T600_invalid
2921099,9,447.2,mixed,1,1,False,elevation,0.496,True,OK,3,6,1,1,1,0,elevation,0.496,True,OK,3,6,1,1,1,0,topology_pfaf,0.741,True,OK,5,4,1,1,1,0,topology_pfaf,0.741,True,OK,5,4,1,1,1,0,topology_pfaf,0.741,True,OK,5,4,1,1,1,0,topology_pfaf,0.741,True,OK,5,4,1,1,1,0,elevdef,0.496,True,OK,3,6,1,1,1,0,area50,0.496,True,OK,3,6,1,1,1,0,True,2,False,valid_T600,2,label_change
3120149,9,29.7,low,1,1,False,topology_pfaf,0.488,True,OK,5,4,1,1,1,0,topology_pfaf,0.488,True,OK,5,4,1,1,1,0,topology_pfaf,0.488,True,OK,5,4,1,1,1,0,topology_pfaf,0.488,True,OK,5,4,1,1,1,0,topology_pfaf,0.488,True,OK,5,4,1,1,1,0,topology_pfaf,0.488,True,OK,5,4,1,1,1,0,elevdef,0.488,True,OK,5,4,1,1,1,0,area50,0.488,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3120455,7,42.5,low,1,1,False,topology_pfaf,0.284,True,OK,3,4,1,1,1,0,topology_pfaf,0.284,True,OK,3,4,1,1,1,0,topology_pfaf,0.284,True,OK,3,4,1,1,1,0,topology_pfaf,0.284,True,OK,3,4,1,1,1,0,topology_pfaf,0.284,True,OK,3,4,1,1,1,0,topology_pfaf,0.284,True,OK,3,4,1,1,1,0,elevdef,0.454,True,OK,5,2,1,1,1,0,area50,0.454,True,OK,5,2,1,1,1,0,True,0,True,valid_T600,3,stable
3121080,9,321.0,mixed,1,1,False,elevation,0.494,True,OK,5,4,1,1,1,0,topology_pfaf,0.494,True,OK,5,4,1,1,1,0,topology_pfaf,0.494,True,OK,5,4,1,1,1,0,topology_pfaf,0.494,True,OK,5,4,1,1,1,0,topology_pfaf,0.494,True,OK,5,4,1,1,1,0,topology_pfaf,0.494,True,OK,5,4,1,1,1,0,elevdef,0.494,True,OK,5,4,1,1,1,0,area50,0.494,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3124383,9,26.9,low,1,1,False,topology_pfaf,0.449,True,OK,5,4,1,1,1,0,topology_pfaf,0.449,True,OK,5,4,1,1,1,0,topology_pfaf,0.449,True,OK,5,4,1,1,1,0,topology_pfaf,0.449,True,OK,5,4,1,1,1,0,topology_pfaf,0.449,True,OK,5,4,1,1,1,0,topology_pfaf,0.449,True,OK,5,4,1,1,1,0,elevdef,0.449,True,OK,5,4,1,1,1,0,area50,0.449,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3124451,9,24.0,low,1,1,False,topology_pfaf,0.62,True,OK,5,4,1,1,1,0,topology_pfaf,0.62,True,OK,5,4,1,1,1,0,topology_pfaf,0.62,True,OK,5,4,1,1,1,0,topology_pfaf,0.62,True,OK,5,4,1,1,1,0,topology_pfaf,0.62,True,OK,5,4,1,1,1,0,topology_pfaf,0.62,True,OK,5,4,1,1,1,0,elevdef,0.62,True,OK,5,4,1,1,1,0,area50,0.62,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3124620,9,57.4,low,1,1,False,topology_pfaf,0.513,True,OK,5,4,1,1,1,0,topology_pfaf,0.513,True,OK,5,4,1,1,1,0,topology_pfaf,0.513,True,OK,5,4,1,1,1,0,topology_pfaf,0.513,True,OK,5,4,1,1,1,0,topology_pfaf,0.513,True,OK,5,4,1,1,1,0,topology_pfaf,0.513,True,OK,5,4,1,1,1,0,elevdef,0.513,True,OK,5,4,1,1,1,0,area50,0.513,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3124821,9,81.9,low,1,1,False,topology_pfaf,0.358,True,OK,3,6,1,1,1,0,topology_pfaf,0.358,True,OK,3,6,1,1,1,0,topology_pfaf,0.358,True,OK,3,6,1,1,1,0,topology_pfaf,0.358,True,OK,3,6,1,1,1,0,topology_pfaf,0.358,True,OK,3,6,1,1,1,0,topology_pfaf,0.358,True,OK,3,6,1,1,1,0,elevdef,0.529,True,OK,5,4,1,1,1,0,area50,0.529,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3124826,9,254.5,low,1,1,False,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,topology_pfaf,0.523,True,OK,5,4,1,1,1,0,elevdef,0.523,True,OK,5,4,1,1,1,0,area50,0.523,True,OK,5,4,1,1,1,0,True,0,True,valid_T600,3,stable
3124828,9,417.6,mixed,1,1,False,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,9,0,1,0,0,0,elevation,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,9,0,1,0,0,0,topology_pfaf,0.461,True,OK,5,4,1,1,1,0,topology_pfaf,0.461,True,OK,5,4,1,1,1,0,topology_pfaf,0.461,True,OK,5,4,1,1,1,0,topology_pfaf,0.461,True,OK,5,4,1,1,1,0,elevdef,1.0,False,empty_downstream; down_components=0; up_to_down_edges=0,9,0,1,0,0,0,area50,0.461,True,OK,5,4,1,1,1,0,False,4,False,valid_T600,1,threshold_validity_change
